time,seconds_elapsed,z,y,x
1746650740041851600,0.0228515625,-0.05398235007822513,-0.010347553551103918,0.040905997184314764
1746650740051817700,0.032817626953125,-0.07313070266246795,-0.0030869879635982214,0.017669858121563447
1746650740061782500,0.042782470703125,-0.05980944879651069,-0.009220412684697657,0.015777969685557763
1746650740071748600,0.05274853515625,-0.0856985078126192,0.0031278314306400715,0.021463680321909488
1746650740081714700,0.062714599609375,-0.06849018338024616,0.004616170292254537,-0.001711634357690491
1746650740091679700,0.0726796875,-0.07222878538668155,0.004056015658844262,-0.011667333196068648
1746650740101645800,0.082645751953125,-0.06758885062634945,0.012994286933913825,-0.004217122221400495
1746650740111611600,0.092611572265625,-0.0651940644443035,0.0008444149348884821,0.015521890874014933
1746650740121576700,0.10257666015625,-0.06848083103001117,-0.007316588357370347,0.0010729070531844626
1746650740131542800,0.112542724609375,-0.06578560059666633,0.003993051691539585,0.02700623561092652
1746650740141507600,0.122507568359375,-0.07700374470353126,0.0019892558547668156,0.0339364161833073
1746650740151473700,0.1324736328125,-0.06338438467383384,0.0026524690038524567,0.03496263340890873
1746650740161439700,0.142439697265625,-0.052907414323091505,-0.008985818477533757,0.026449236482405103
1746650740171404500,0.152404541015625,-0.06772036805152892,-0.011284578672889619,0.026393174896633717
1746650740181370600,0.16237060546875,-0.07864508216977119,-0.0009123290719464421,0.00418439070804452
1746650740191336700,0.172336669921875,-0.04841711716651916,-0.0023102497037500143,-0.005806253434723476
1746650740201301500,0.182301513671875,-0.059935705524683,-0.0058898252235725515,-0.0011206163691414985
1746650740211267600,0.192267578125,-0.06861059488952159,0.0006781367235817015,-0.007075815571169369
1746650740221233700,0.202233642578125,-0.07114917345643043,-0.008373970189504325,0.001591034334397409
1746650740231198700,0.21219873046875,-0.06785597712993621,0.006383746220357716,-0.0050932023738540005
1746650740241164800,0.222164794921875,-0.0727975251853466,-0.0033209611162543294,0.003354311971651623
1746650740251130600,0.232130615234375,-0.05155132353901863,0.00021629136549308894,0.005124658099687076
1746650740261095700,0.242095703125,-0.05079962838888168,-0.00023059388548135756,0.02032545180590823
1746650740271061800,0.252061767578125,-0.03703355336487293,0.01489637596188113,0.014825331436109262
1746650740281027800,0.26202783203125,-0.05140168593525886,0.003966218483541161,0.016913092929020056
1746650740290992600,0.27199267578125,-0.07369768889546394,0.0017267507273703814,0.008989286222142982
1746650740300958700,0.281958740234375,-0.04586743268370628,-0.0064091911888681345,0.01525669831589912
1746650740310924800,0.2919248046875,-0.04018237278461456,-0.00292063668705523,0.0073844984986732014
1746650740320889600,0.3018896484375,-0.04197860855162144,-0.0076844900880008934,-0.0006661207030996593
1746650740330855700,0.311855712890625,-0.040780338677763935,0.016058496810123325,-0.00545222211170767
1746650740340821800,0.32182177734375,-0.07444763047993183,-0.0017913038635626434,0.008392400324516347
1746650740350786600,0.33178662109375,-0.06876432414650917,0.0005577800132334232,0.001172335496699452
1746650740360752600,0.341752685546875,-0.046322190713882445,-0.0003440276646986604,0.0015942357904699747
1746650740370718700,0.35171875,-0.06218026958107948,0.004305606505740434,0.004210645102374838
1746650740380683800,0.361683837890625,-0.04377367527484893,0.0051444867489859455,0.012664455616282065
1746650740390649900,0.37164990234375,-0.0440671052634716,-0.013354991738777607,0.015387956587818916
1746650740400615700,0.38161572265625,-0.05259878676533699,-0.0003865698984824121,0.021421313901350367
1746650740410580700,0.391580810546875,-0.05947919392883777,-0.01350758848460391,0.0021082042041460224
1746650740420546800,0.401546875,-0.05618950473368167,-0.012525920503493397,0.020495915285276712
1746650740430512600,0.4115126953125,-0.06486965479552745,-0.0037999220059253274,0.006917249167215777
1746650740440477700,0.421477783203125,-0.0588812280356884,-0.0054139878727495665,-0.0048080287569231585
1746650740450443800,0.43144384765625,-0.06561316663920878,-0.004885507019236683,-0.00044950660902904927
1746650740460409600,0.44140966796875,-0.048104982477426526,-0.005800484705995768,0.009611629075545351
1746650740470374700,0.451374755859375,-0.04676058213114738,-0.006318864290602505,-0.0016496258039725943
1746650740480340700,0.4613408203125,-0.07713935378193855,-0.005023107125330716,-0.004597549502641777
1746650740490306600,0.471306640625,-0.06052782619893551,-0.011684665640071033,0.02013834086912684
1746650740500271900,0.48127197265625,-0.05708733035624027,-0.003094093557819724,0.011660490180039777
1746650740510237700,0.49123779296875,-0.05619534995257854,0.001325220721773803,0.01543741718615638
1746650740520203500,0.50120361328125,-0.0912187325388193,-0.12956806294368578,0.063356971510523
1746650740530168800,0.5111689453125,-0.05619242734313011,-0.596466302241385,0.10399750442537478
1746650740540134700,0.521134765625,0.037787002080678936,-0.5930132026454433,0.22649609477370977
1746650740550100700,0.531100830078125,-0.10151859275698662,-0.18226367941331117,0.18678678286094216
1746650740560065800,0.541065673828125,-0.06364858856797218,0.2417776523945853,0.09719952398147433
1746650740570031600,0.551031494140625,0.00026829554736614226,0.2395242474446073,-0.01687089775510831
1746650740579997700,0.560997802734375,-0.019915829825401306,0.14154177465820683,-0.14033473695600404
1746650740589962800,0.570962646484375,-0.08065525294840335,-0.023790753296297044,-0.10316402187645435
1746650740599928600,0.580928466796875,-0.03291676569581031,-0.16046061106920242,0.024008430617989504
1746650740609894700,0.590894775390625,-0.03922784853875637,-0.21295177274160085,0.07469161356994881
1746650740619859700,0.600859619140625,-0.04433832342028617,-0.12392468676185235,0.04212225023943465
1746650740629825500,0.610825439453125,-0.026972178077697754,-0.12004004561454057,0.04766733997883275
1746650740639791600,0.62079150390625,-0.0496790999263525,-0.05033031211039051,0.001684250734426314
1746650740649756700,0.630756591796875,-0.036323943790793414,-0.018897647492494434,-0.02346335710599087
1746650740659722800,0.64072265625,-0.0547112488746643,-0.13701344704618676,0.012859963347006122
1746650740669688600,0.6506884765625,-0.20510639300346373,-0.22658125230651346,0.04339915200718678
1746650740679653600,0.660653564453125,-0.12507073325812815,-0.12667836938416585,-0.027775480117485856
1746650740689619700,0.67061962890625,-0.02799801399409771,-0.11576138191465288,0.05855326102322433
1746650740699585800,0.680585693359375,-0.19383798001408575,-0.028589184820279476,0.07224301940801087
1746650740709550600,0.690550537109375,-0.07505377967953682,0.00829995510522276,0.05229934259445872
1746650740719516700,0.7005166015625,0.040140871730446816,0.15983235963564366,-0.10596525170123204
1746650740729482800,0.710482666015625,-0.1138449903666973,0.13927636874318122,-0.20642198738036677
1746650740739447600,0.720447509765625,0.03759001820385456,0.012587149171438067,-0.16374593461649492
1746650740749413600,0.73041357421875,0.028721067571640013,0.02268332177735865,-0.16310922588184476
1746650740759379700,0.740379638671875,-0.31380642169713974,0.08866079168431461,-0.09868099471088498
1746650740769344800,0.7503447265625,0.175219204261899,0.06994301253706216,-0.027914514128840526
1746650740779310600,0.760310546875,-0.03548340131342411,-0.008640439105965196,-0.03165909378491342
1746650740789276700,0.770276611328125,-0.27266017231643197,-0.0072627940772101275,-0.10030570070273243
1746650740799241700,0.78024169921875,0.10579670846760272,0.08496330713955685,-0.003992140088553424
1746650740809207600,0.79020751953125,-0.04893091190755367,0.26823800849262625,0.009520489326526877
1746650740819174000,0.800173828125,-0.2585901459097862,0.38000308731272814,0.0490913312002318
1746650740829138700,0.810138671875,-0.02411269699335098,0.279196515282616,0.06510268266669009
1746650740839104800,0.820104736328125,0.0192886378377676,0.07376779498960823,0.056267259844741783
1746650740849070800,0.83007080078125,-0.06241641642451286,-0.04340727138156071,0.08054156344085932
1746650740859035600,0.84003564453125,-0.10328501790761947,-0.08159920100132002,0.07547111460904124
1746650740869001700,0.850001708984375,-0.0922258637547493,-0.10570817166762426,0.09816095289215444
1746650740878967800,0.8599677734375,-0.01993862617909908,-0.086918368463777,0.1170271366673056
