time,seconds_elapsed,z,y,x
1740933577505084200,0.047084228515625,-0.049742812812328334,-0.048577678023092444,0.014121820525964722
1740933577515051000,0.057051025390625,-0.04959492877423763,-0.061826834767218675,0.013910808123787864
1740933577525017000,0.06701708984375,-0.05737549964785576,-0.03654514879342168,-0.012424040164751932
1740933577534984000,0.07698388671875,-0.05094049816429615,-0.04390227009057998,-0.0037606871157244313
1740933577544951000,0.086950927734375,-0.07189151625633239,-0.03439684818573296,-0.0016986651355575303
1740933577554916900,0.096916748046875,-0.06874854205548762,-0.0430973286495544,0.004351228895888198
1740933577564884000,0.106884033203125,-0.04765022444725037,-0.04125274196248501,-0.005176405982411233
1740933577574850000,0.11685009765625,-0.05483575203716755,-0.024218166661821305,-0.004332725124817807
1740933577584817000,0.12681689453125,-0.06201952606141567,-0.04241727396352216,0.008648714885610389
1740933577594784000,0.136783935546875,-0.061571782293915744,-0.04999793835086748,0.013799718140350886
1740933577604750000,0.14675,-0.050201662495732303,-0.029539215554110706,0.01750357648532372
1740933577614717200,0.15671728515625,-0.05290098458230495,-0.03687956837955862,-0.0006051285695866681
1740933577624684300,0.166684326171875,-0.05200023635029793,-0.04477156373839825,0.012688984986051218
1740933577634650000,0.176650146484375,-0.041679333344101906,-0.03830908972602337,0.0017762821076554246
1740933577644617200,0.1866171875,-0.06128595108985901,-0.03841307982346043,0.011090100705338408
1740933577654583300,0.196583251953125,-0.05440320583879947,-0.02833752988046035,0.003938503926130943
1740933577664550400,0.20655029296875,-0.040484570601582524,-0.04386595666818321,0.006580005153041565
1740933577674517200,0.216517333984375,-0.03240589356422424,-0.053665027757361525,-0.010418779598321997
1740933577684483300,0.2264833984375,-0.05170797540545463,-0.02631280085351318,-0.020359954580420163
1740933577694450200,0.2364501953125,-0.0505114590972662,-0.0370860142044723,0.004303370024525793
1740933577704416300,0.246416259765625,-0.047371992027759546,-0.03902403306234628,0.005385458181297872
1740933577714383000,0.256383056640625,-0.03585106558203697,-0.02790750443274155,-0.003146597779903095
1740933577724350200,0.26635009765625,-0.03675006024837494,-0.04326075731664896,0.021034999731194694
1740933577734316000,0.27631591796875,-0.04438216256201267,-0.04682095228256657,0.016745096543018007
1740933577744283100,0.286283203125,-0.04827390930354595,-0.03704765495546162,0.006613993045967072
1740933577754250200,0.296250244140625,-0.05515899264216423,-0.0347015667533502,-0.0021910974281548986
1740933577764216000,0.306216064453125,-0.042886955568194385,-0.03582905467962846,0.007927930896967882
