time,seconds_elapsed,z,y,x
1740933577505084200,0.047084228515625,-0.0014150890056043863,-0.0005883350968360901,-0.001963005168363452
1740933577515051000,0.057051025390625,-0.0005103072617202997,-0.0003861011937260628,-0.00045071059139445424
1740933577525017000,0.06701708984375,-0.0005862072575837374,0.0013843681663274765,0.0008182856254279613
1740933577534984000,0.07698388671875,0.0014705415815114975,-0.0006393715739250183,0.00027533501270227134
1740933577544951000,0.086950927734375,-0.000010974938049912453,0.001617390662431717,0.002140613039955497
1740933577554916900,0.096916748046875,-0.0006183800287544727,0.0017571430653333664,-0.0018645827658474445
1740933577564884000,0.106884033203125,0.000987506122328341,0.0004977341741323471,0.001261169440113008
1740933577574850000,0.11685009765625,-0.001498132012784481,-0.000359497033059597,0.0019281505374237895
1740933577584817000,0.12681689453125,-0.0005247467197477818,-0.0010870727710425854,0.0003869792853947729
1740933577594784000,0.136783935546875,0.0016231595072895288,0.0018329024314880371,-0.0024420840200036764
1740933577604750000,0.14675,-0.0009174961596727371,-0.002131745219230652,0.0013840795727446675
1740933577614717200,0.15671728515625,0.002269695047289133,0.00170951709151268,0.001961994217708707
1740933577624684300,0.166684326171875,0.0015767405275255442,0.00006421655416488647,-0.0005914447247050703
1740933577634650000,0.176650146484375,-0.0013628234155476093,0.0002876967191696167,0.0008138377452269197
1740933577644617200,0.1866171875,0.00031843024771660566,0.0015191426500678062,0.0005970563506707549
1740933577654583300,0.196583251953125,0.0008344947127625346,-0.002148738596588373,-0.0015101374592632055
1740933577664550400,0.20655029296875,-0.0007040135096758604,0.0018505305051803589,-0.0002320864878129214
1740933577674517200,0.216517333984375,-0.0011234055273234844,-0.0015735807828605175,-0.0021124710328876972
1740933577684483300,0.2264833984375,0.0009799590334296227,0.0010597528889775276,-0.0014429523143917322
1740933577694450200,0.2364501953125,0.0005590050714090466,0.0011634593829512596,0.0006787352031096816
1740933577704416300,0.246416259765625,0.0004378312733024359,-0.00007863808423280716,0.0015820794505998492
1740933577714383000,0.256383056640625,0.00197835685685277,-0.0011091767810285091,0.0003894676628988236
1740933577724350200,0.26635009765625,0.0014539803378283978,-0.0012210295535624027,-0.000533051323145628
1740933577734316000,0.27631591796875,-0.0011067134328186512,0.0014161542057991028,-0.0019192076288163662
1740933577744283100,0.286283203125,0.0019969346467405558,-0.0011716391891241074,-0.000057391764130443335
1740933577754250200,0.296250244140625,0.000192263163626194,0.00037525687366724014,-0.0008363840170204639
1740933577764216000,0.306216064453125,0.0004950646543875337,0.0005456991493701935,-0.0004222624411340803
1740933577774183200,0.31618310546875,-0.000986618222668767,0.003039756789803505,0.0013470187550410628
1740933577784149200,0.326149169921875,-0.000023086555302143097,-0.0010753595270216465,-0.00003383020521141589
1740933577794116400,0.336116455078125,0.0005285035585984588,-0.00016798079013824463,0.001629335107281804
1740933577804083200,0.346083251953125,-0.00022117630578577518,0.000461590476334095,-0.000060706952353939414
1740933577814049300,0.35604931640625,-0.0010810638777911663,0.0011875266209244728,-0.001266560866497457
1740933577824016400,0.366016357421875,0.0016036687884479761,-0.00006469246000051498,-0.001355244079604745
1740933577833982200,0.375982177734375,-0.000943527091294527,-0.001531259622424841,-0.002853051060810685
1740933577843949300,0.38594921875,-0.0014082486741244793,0.0007753046229481697,-0.0008295814623124897
