time,seconds_elapsed,x,y,vx,vy
1746650740570031600,0.551031494140625,-0.0009556047037760421,0.004393501035748107,-0.008172935968572449,0.01029784401633525
1746650740579997700,0.560997802734375,-0.001062576416015626,0.004590411132812501,-0.00984999389648439,0.017382983398437562
1746650740589962800,0.570962646484375,-0.0011701229176240813,0.004801306353400736,-0.010758369772518381,0.022252555362477028
1746650740599928600,0.580928466796875,-0.0012785744916130523,0.005033451344209561,-0.010502775792738969,0.023767946274701298
1746650740609894700,0.590894775390625,-0.001387031379250919,0.005265607709099264,-0.010247169289981619,0.025283411434397975
1746650740619859700,0.600859619140625,-0.001495472325942096,0.005497729951746325,-0.009991600356158087,0.026798653851677397
1746650740629825500,0.610825439453125,-0.0015848334738991475,0.005797549627130681,-0.009724499578302558,0.02708201171875
1746650740639791600,0.62079150390625,-0.001673924050071023,0.006098343572443183,-0.00945722784978693,0.0273477734375
1746650740649756700,0.630756591796875,-0.0017630058963660042,0.006399108043323865,-0.009189982310901988,0.027613509114583334
1746650740659722800,0.64072265625,-0.0018555596590909091,0.0066701593276515155,-0.008285687973484848,0.02702569720643939
1746650740669688600,0.6506884765625,-0.001949781960227272,0.006926854699337119,-0.007074085819128797,0.026026095229640157
1746650740679653600,0.660653564453125,-0.0020439973366477267,0.007183531205610794,-0.005862572709517055,0.025026566716974438
1746650740689619700,0.67061962890625,-0.0021069808708639704,0.007429612706801471,-0.004557940444766772,0.02421327694163603
1746650740699585800,0.680585693359375,-0.002115188218060662,0.007657073471966912,-0.003090246926341335,0.023726698500689338
1746650740709550600,0.690550537109375,-0.0021233945599724267,0.007884506376378676,-0.0016227331797880294,0.023240179658777574
1746650740719516700,0.7005166015625,-0.002131601907169118,0.008111967141544118,-0.00015503966136259234,0.022753601217830884
1746650740729482800,0.710482666015625,-0.0021253908691406254,0.0083356416015625,-0.00016406473388671941,0.02150012695312499
1746650740739447600,0.720447509765625,-0.0021184456750118373,0.008559095673532196,-0.00024835825306285524,0.02020771691524621
1746650740749413600,0.73041357421875,-0.002111499630089962,0.008782577118844696,-0.00033266209827769876,0.018915148555871213
1746650740759379700,0.740379638671875,-0.002118086152047822,0.008957727968158143,-0.0006367444957386347,0.017572316376657203
1746650740769344800,0.7503447265625,-0.0021322788529829547,0.009105694424715908,-0.0010643373579545434,0.01620136186079546
1746650740779310600,0.760310546875,-0.002146472597064394,0.009253671756628787,-0.001491961647727272,0.014830306581439398
1746650740789276700,0.770276611328125,-0.0021629387063419117,0.009395114092658547,-0.0020181926269531216,0.014042991871553308
1746650740799241700,0.78024169921875,-0.0021840412454044115,0.00952319478113511,-0.002745644042968746,0.014447457203584558
1746650740809207600,0.79020751953125,-0.002205145335477941,0.009651284883386948,-0.0034731489257812482,0.014851952263327205
1746650740819174000,0.800173828125,-0.0022262504595588237,0.009779381261488971,-0.004200689453125,0.015256467141544118
1746650740829138700,0.810138671875,-0.0022867090435606057,0.009950619081439394,-0.0049718779000946945,0.016754956794507572
1746650740839104800,0.820104736328125,-0.002350733457623106,0.010125780214251893,-0.005747116913766569,0.01835254712653882
1746650740849070800,0.83007080078125,-0.0024147578716856057,0.010300941347064394,-0.006522355927438445,0.019950137458570074
1746650740859035600,0.84003564453125,-0.0024844442915482956,0.010514489672111745,-0.006470433786103217,0.021624349402225386
1746650740869001700,0.850001708984375,-0.0025578307661576704,0.010753071215080493,-0.005880019967743844,0.023348780554569133
1746650740878967800,0.8599677734375,-0.0026312172407670456,0.010991652758049242,-0.005289606149384471,0.025073211706912877
1746650740888932600,0.8699326171875,-0.0026900727826286767,0.01124280330882353,-0.004726714154411763,0.02642110523897059
1746650740898898700,0.879898681640625,-0.0027141085851332724,0.011524198069852942,-0.00422958340992647,0.026866646943933824
1746650740908864800,0.88986474609375,-0.0027381443876378676,0.011805592830882353,-0.0037324526654411777,0.02731218864889706
1746650740918829600,0.89982958984375,-0.00276217724609375,0.012086953125000001,-0.0032353828124999985,0.02775767578125
1746650740928795600,0.909795654296875,-0.0027996495472301136,0.012359881480823865,-0.003207651522549716,0.027538134321732955
1746650740938761700,0.91976171875,-0.0028389098011363635,0.012631683238636364,-0.0032423817471590906,0.027230092329545458
1746650740948726500,0.9297265625,-0.002878165246212121,0.012903451704545453,-0.0032771077178030297,0.02692208806818182
1746650740958692900,0.93969287109375,-0.002910906551585478,0.013177391142003676,-0.0032042628102022064,0.026964134880514707
1746650740968658700,0.94965869140625,-0.0029387522259880514,0.013452916762408089,-0.0030506719324448527,0.027268971737132355
1746650740978623700,0.959623779296875,-0.0029665958539177393,0.01372842213350184,-0.0028970923426011024,0.027573786190257354
1746650740988589800,0.96958984375,-0.0029945286458333336,0.014006250000000001,-0.0027544140624999997,0.027987539062500004
1746650740998555600,0.9795556640625,-0.0030229161339962126,0.014296164772727276,-0.0026692515980113627,0.028975061257102284
1746650741008520700,0.989520751953125,-0.0030513015358664777,0.014586058238636367,-0.002584095392400567,0.029962510875355126
1746650741018486800,0.99948681640625,-0.0030796897194602275,0.014875980113636366,-0.0024989308416193167,0.030950057262073876
1746650741028452600,1.00945263671875,-0.0031024421164772727,0.015204315962357955,-0.0025305684481534093,0.03150982481060606
1746650741038417700,1.019417724609375,-0.0031241841264204543,0.01553950528231534,-0.0025831116388494316,0.03199298058712121
1746650741048383700,1.0293837890625,-0.0031459282670454544,0.01587472745028409,-0.0026356599786931815,0.03247618371212121
1746650741058349600,1.039349609375,-0.0031725208524816177,0.016198355353860296,-0.0025198087660845575,0.03272045438878676
1746650741068315000,1.04931494140625,-0.0032032961425781247,0.016511970214843744,-0.0022586584472656284,0.03275855712890625
1746650741078280700,1.05928076171875,-0.003234072940602022,0.016825600442325367,-0.001997495332605698,0.03279666173598345
1746650741088246500,1.06924658203125,-0.0032614910777698865,0.017142308238636363,-0.0017886431107954537,0.03264641246448864
1746650741098211800,1.0792119140625,-0.0032654168146306816,0.017480525568181818,-0.001945672585227273,0.031178790838068175
1746650741108177700,1.089177734375,-0.003269342743844697,0.01781875946969697,-0.0021027097537878784,0.029711097301136365
1746650741118143700,1.099143798828125,-0.003273268769235322,0.01815700165719697,-0.0022597507694128785,0.028243367808948865
1746650741128108800,1.10910888671875,-0.003308401337594697,0.01840183564157197,-0.0030092165749289776,0.026682407078598484
1746650741138074600,1.11907470703125,-0.0033506805752840907,0.01862531161221591,-0.003894362615411928,0.02509995561079546
1746650741148040700,1.129040771484375,-0.0033929608487215917,0.018848793057528415,-0.0047795303400213224,0.023517465376420424
1746650741158005800,1.139005859375,-0.003444624080882354,0.019073367991727947,-0.005084989028033083,0.02318788890165443
1746650741167971600,1.1489716796875,-0.0035055914522058827,0.019299064510569855,-0.0048162049919577175,0.02409946834788604
1746650741177937000,1.15893701171875,-0.0035665558363970596,0.019524749971277577,-0.004547434125114886,0.0250110031307445
1746650741187902700,1.16890283203125,-0.0036241613251657197,0.019756264204545456,-0.004231375325520828,0.025908122780539777
1746650741197868500,1.17886865234375,-0.0036480188950047347,0.020046178977272726,-0.00344075358072917,0.026660089222301134
1746650741207833900,1.188833740234375,-0.00367187471147017,0.020336072443181818,-0.0026501899414062566,0.027412000399502836
1746650741217799700,1.198799560546875,-0.0036957322813091853,0.02062598721590909,-0.0018595681966145812,0.02816396684126421
1746650741227765800,1.208765869140625,-0.0037087658691406246,0.020908856312144883,-0.001619578435724433,0.027791095747514215
1746650741237730800,1.218730712890625,-0.003718730712890625,0.021189683726917614,-0.0015356321762547346,0.027099595984256625
1746650741247696600,1.228696533203125,-0.003728696533203125,0.021470538662997158,-0.0014516776899857955,0.026408028453480115
1746650741257662700,1.238662841796875,-0.003742365686753217,0.021729713924632355,-0.0014385427533318018,0.02583154354319853
1746650741267627800,1.248627685546875,-0.003760243788775276,0.02196418083639706,-0.0015059519904641542,0.02538605641084559
1746650741277593600,1.258593505859375,-0.003778123642865349,0.02219867072610294,-0.0015733678337545949,0.024940525620404417
1746650741287559700,1.2685595703125,-0.003795813920454546,0.022434243607954547,-0.0016459531250000014,0.024551369850852277
1746650741297524700,1.278524658203125,-0.0038103085937500002,0.022687900390625,-0.0018053945312500018,0.025110018717447925
1746650741307490600,1.288490478515625,-0.003824804332386364,0.022941575816761366,-0.001964847656250001,0.02566870864405777
1746650741317456600,1.29845654296875,-0.003839300426136364,0.023195257457386365,-0.002124304687500001,0.02622741225733902
1746650741327421700,1.308421630859375,-0.0038639551930147063,0.023460820599724267,-0.002379135878619028,0.02644421630859375
1746650741337387800,1.3183876953125,-0.003892094669117647,0.023730490579044118,-0.002666686150045957,0.026543876953125
1746650741347353600,1.328353515625,-0.003920233455882353,0.02400015395220588,-0.002954229377297793,0.026643535156250002
1746650741357318700,1.338318603515625,-0.003950464266690341,0.024266484818892046,-0.003047346968217331,0.027055939275568177
1746650741367284700,1.34828466796875,-0.0039848924893465905,0.024526206498579544,-0.002751083052201708,0.02809482599431817
1746650741377250600,1.35825048828125,-0.004019319868607955,0.024785921815814394,-0.002454826393821023,0.029133687263257574
1746650741387215600,1.368215576171875,-0.004053195978338068,0.02504751250295928,-0.0021554081668738183,0.030172668161103214
1746650741397181700,1.378181640625,-0.004062256036931818,0.02539481474905303,-0.0017119786991003805,0.031220614938446963
1746650741407147500,1.3881474609375,-0.004071315873579545,0.025742108487215906,-0.0012685600941051175,0.03226853604403408
1746650741417112600,1.398112548828125,-0.004080375044389204,0.026089376701586172,-0.0008251740774443681,0.033316380134351314
1746650741427078700,1.40807861328125,-0.004086331112132353,0.026416932014016542,-0.0004276710564108487,0.032801795582490814
1746650741437044700,1.418044677734375,-0.004091021024816176,0.026736432315602018,-4.8901983283552086e-05,0.03164983577952667
1746650741447009800,1.428009765625,-0.004095710477941177,0.02705590130974264,0.0003298299747242601,0.030497988855698543
1746650741456975600,1.4379755859375,-0.004093950520833334,0.027360250651041668,0.0006051841796875,0.029467281901041666
1746650741466941700,1.447941650390625,-0.004077038411458333,0.027629032389322915,0.0006376191894531251,0.028721337076822916
1746650741476906800,1.45790673828125,-0.004060127959280303,0.02789778779000947,0.0006700510209517047,0.027975465346827648
1746650741486872600,1.46787255859375,-0.004043216264204545,0.028166562943892047,0.0007024852361505683,0.02722953879616477
1746650741496839000,1.4778388671875,-0.004045683327414773,0.028444295691287882,0.0005633669744318172,0.026969556107954543
1746650741506803700,1.4878037109375,-0.004048401012073864,0.028722103456439396,0.00042204737215909027,0.026715905539772728
1746650741516769500,1.49776953125,-0.004051118963068182,0.028999938446969697,0.00028071392045454546,0.026462230113636364
1746650741526736000,1.50773583984375,-0.004047245289522059,0.029256414866727944,0.0005384288301355712,0.02624726433249081
1746650741536700700,1.51770068359375,-0.004040211282169118,0.029502605124080886,0.000987462274528961,0.026050898293887865
1746650741546666500,1.52766650390625,-0.004033176585477942,0.02974881950827206,0.0014365397245519353,0.02585451301125919
1746650741556632800,1.5376328125,-0.004020580255681818,0.030000208333333334,0.001794205729166668,0.025638993844696967
1746650741566597600,1.54759765625,-0.0039924975142045455,0.0302659375,0.0018971757812500003,0.02537024502840909
1746650741576563700,1.557563720703125,-0.003964411332563921,0.03053169921875,0.002000158447265625,0.02510146329012784
1746650741586529800,1.56752978515625,-0.003936325150923296,0.030797460937499996,0.002103141113281249,0.02483268155184659
1746650741596494600,1.57749462890625,-0.003921189630681819,0.03103154134114583,0.0020032713660037894,0.024008640802556828
1746650741606461000,1.5874609375,-0.003906693181818182,0.031264088541666665,0.001893339962121213,0.023156974431818186
1746650741616426800,1.5974267578125,-0.003892197443181818,0.031496624348958335,0.0017834139441287866,0.022305349786931807
1746650741626391600,1.6073916015625,-0.00387402880859375,0.0317097119140625,0.001545484374999998,0.021904125976562498
1746650741636358000,1.61735791015625,-0.0038538030646829043,0.031911969353170956,0.0012359425551470562,0.021754631347656248
1746650741646323700,1.62732373046875,-0.0038335783116957723,0.03211421688304228,0.000926415900735294,0.02160514404296875
1746650741656288500,1.63728857421875,-0.003819595066879735,0.03232131954308712,0.0005925803252249072,0.021657135268702648
1746650741666254800,1.6472548828125,-0.0038265412819602274,0.032544806463068184,0.0001770456587357951,0.022384977805397728
1746650741676220700,1.657220703125,-0.003833487156723485,0.03276828243371212,-0.0002384686493844681,0.023112784682765147
1746650741686185500,1.667185546875,-0.0038404323508522725,0.03299173650568182,-0.0006539422407670522,0.023840520241477287
1746650741696151800,1.67715185546875,-0.0038471909610523895,0.03324148810891544,-0.0007207120935776652,0.024317216940487132
1746650741706116600,1.68711669921875,-0.003853931884765625,0.0334935400390625,-0.0007564389892578129,0.024771496582031257
1746650741716082700,1.697082763671875,-0.0038606736342486213,0.033745622845818016,-0.0007921702615176933,0.02522583187327666
1746650741726048800,1.707048828125,-0.0038687428385416668,0.033998515624999996,-0.0008254207682291668,0.025528027343750002
1746650741736013600,1.717013671875,-0.003878103752367424,0.03425216619318181,-0.0008562513908617423,0.02568202947443182
1746650741745980000,1.72697998046875,-0.0038874660422585226,0.03450585404829545,-0.000887086545632102,0.025836054243607954
1746650741755945700,1.73694580078125,-0.003896768909801136,0.034762477657433705,-0.000872376658676613,0.026128636067708322
1746650741765910500,1.74691064453125,-0.0039058278586647723,0.03503122647372158,-0.000669969544566765,0.026992255859374984
1746650741775876900,1.756876953125,-0.0039148881392045455,0.03530001479640151,-0.00046753267637310867,0.027856002604166655
1746650741785842700,1.7668427734375,-0.003923947975852273,0.03556878995028409,-0.0002651057262073854,0.028719707031250003
1746650741795807500,1.776807373046875,-0.003921632475011489,0.03586681159524357,-0.0002103597297219671,0.02935880399816176
1746650741805773800,1.78677392578125,-0.00391782173426011,0.03616873951631434,-0.00017500778090533082,0.029968522518382352
1746650741815739600,1.79673974609375,-0.003914011273552389,0.036470645249310665,-0.00013965843003216935,0.030578196231617644
1746650741825704700,1.80670458984375,-0.003914993829900568,0.03677684022845644,-0.0001896014737215894,0.030823015802556822
1746650741835670800,1.8166708984375,-0.003921336026278409,0.03708790986032197,-0.0003349283735795447,0.03065993075284091
1746650741845636600,1.82663671875,-0.003927677911931818,0.03739896425189394,-0.00048024815340909273,0.03049685369318182
1746650741855601700,1.8366015625,-0.003933922111742424,0.0377085321969697,-0.0005755771780303015,0.03037164772727273
1746650741865567700,1.846567626953125,-0.003939660148851799,0.0380105341500947,-0.00040991098662405257,0.030444128196022727
1746650741875533600,1.856533447265625,-0.0039453980453953595,0.03831252870501894,-0.00024424885357481204,0.030516606889204545
1746650741885499000,1.866498779296875,-0.003951135660807291,0.03861450846354166,-7.85948372395846e-05,0.03058908203125
1746650741895464700,1.876464599609375,-0.003948265617819393,0.03891891716452205,-8.629343778722385e-05,0.03052033318014706
1746650741905430800,1.8864306640625,-0.003943868824678309,0.03922376148897058,-0.00012473899701286736,0.03042653492647059
1746650741915395800,1.896395751953125,-0.0039394724623736214,0.039528575942095585,-0.00016318078900505508,0.03033274586397059
1746650741925361700,1.906361572265625,-0.003940568559126421,0.03982952547940341,-0.00033457374822443695,0.030231097523082385
1746650741935327700,1.91632763671875,-0.0039487226118607955,0.040125487393465914,-0.0006768023615056848,0.030119356800426135
1746650741945292800,1.926292724609375,-0.003956875865589488,0.04042142030658144,-0.0010189974402225394,0.030007627027107006
1746650741955258600,1.936258544921875,-0.003966288263494318,0.040718519102154356,-0.001360294736919979,0.02989512628728693
1746650741965224700,1.946224609375,-0.003984408380681818,0.041023541074810606,-0.0016952149029356041,0.029777345525568183
1746650741975189800,1.956189697265625,-0.004002526722301136,0.041328533158735796,-0.0020301022505326695,0.029659576305042613
1746650741985155600,1.966155517578125,-0.00402064639559659,0.04163354765920928,-0.0023650142119436527,0.02954179842862216
1746650741995121700,1.97612158203125,-0.004048364746093751,0.04191692655675552,-0.0027198546932444916,0.029104366096047787
1746650742005086700,1.986086669921875,-0.004078260009765626,0.042195362836052394,-0.0030791840389476186,0.028594388068704034
1746650742015052800,1.996052734375,-0.004108158203125001,0.04247382640165442,-0.003438548598345598,0.02808436006433822
1746650742025018600,2.0060185546875,-0.004143291962594698,0.04274959694602273,-0.0035340264263731005,0.02811487955729168
1746650742034983700,2.015983642578125,-0.0041861720377604165,0.043021372070312494,-0.003238999430338546,0.028945303548177072
1746650742044949800,2.02594970703125,-0.004229056315104168,0.043293173828125,-0.0029439435221354114,0.029775808919270848
1746650742054915600,2.03591552734375,-0.004268969381893382,0.04357069709329044,-0.002619932028377757,0.030647941463694855
1746650742064880600,2.045880615234375,-0.004279520651424632,0.04390482062844669,-0.00200965832232308,0.031931679256663584
1746650742074846700,2.0558466796875,-0.004290072954963235,0.04423897690716911,-0.0013993248104319927,0.033215542853860275
1746650742084811800,2.065811767578125,-0.004300624224494485,0.04457310044232537,-0.0007890511043772881,0.03449928064682906
1746650742094777600,2.075777587890625,-0.004304821525804924,0.044924403926964965,-0.0001477525642163748,0.03405150553385415
1746650742104743700,2.08574365234375,-0.004306029533617424,0.04528378625118372,0.0005081352775805003,0.03278913736979165
1746650742114708700,2.095708740234375,-0.004307237423058712,0.04564313335996685,0.0011639588497277412,0.03152689290364584
1746650742124674800,2.1056748046875,-0.00429586200875947,0.045965767637310605,0.0017266625532670425,0.030474990826231067
1746650742134640600,2.115640625,-0.004262944602272726,0.04622548295454546,0.0021298252840909223,0.029783423295454522
1746650742144605700,2.125605712890625,-0.0042300296149976315,0.046485179184422354,0.002532958385120744,0.029091906590317226
1746650742154571800,2.13557177734375,-0.004197553739659926,0.04674748965992648,0.0029015140021829014,0.028454967112821694
1746650742164537600,2.14553759765625,-0.004172346076516544,0.04705232651654412,0.0027013182588465075,0.028715837115119484
1746650742174502700,2.155502685546875,-0.004147140265969669,0.04735714096966912,0.0025011372285730672,0.028976687945197612
1746650742184468700,2.16546875,-0.004121931985294118,0.04766198529411765,0.002300936580882352,0.029237564338235295
1746650742194434600,2.1754345703125,-0.004100715820312501,0.04794743815104167,0.0022175208333333335,0.029053118489583335
1746650742204399600,2.185399658203125,-0.004081691561612215,0.04822223299893467,0.002198194602272727,0.028624317737926126
1746650742214365700,2.19536572265625,-0.00406266543856534,0.048497054776278414,0.0021788664772727268,0.028195474964488626
1746650742224331500,2.20533154296875,-0.004041822576349431,0.048775908055160994,0.0021965896218039786,0.028183590346827665
1746650742234296800,2.215296875,-0.004017362215909091,0.049062788825757576,0.0022880894886363637,0.029001955492424247
1746650742244262700,2.2252626953125,-0.003992900656960227,0.04934968365293561,0.002379593838778409,0.02982036073626894
1746650742254228500,2.235228515625,-0.003968442153033089,0.049637325942095585,0.002457137350643386,0.03063156020220588
1746650742264193800,2.24519384765625,-0.003944115018956801,0.049956802763097434,0.0019398193790211332,0.03113568876378677
1746650742274159600,2.25515966796875,-0.003919786692899816,0.05027629523782169,0.0014224760598575378,0.03163984202665441
1746650742284125700,2.265125732421875,-0.0038954577708524823,0.050595795539407164,0.0009051200669232598,0.03214400764016544
1746650742294090800,2.2750908203125,-0.0038926445312500004,0.050915644531250005,0.00025217187499999307,0.032408291015625
1746650742304056600,2.285056640625,-0.003903516335227273,0.0512357587594697,-0.0004871107954545488,0.03252002900094697
1746650742314022700,2.295022705078125,-0.003914388405539773,0.0515558808297822,-0.001226411576704549,0.032631769723603224
1746650742323987700,2.30498779296875,-0.0039292431344696965,0.05188230927438446,-0.0020357172407670316,0.03264028483072917
1746650742333953500,2.31495361328125,-0.003953402698863636,0.05222356312144886,-0.003008743696732936,0.03240774902343751
1746650742343919900,2.324919921875,-0.003977563446969697,0.052564833688446964,-0.003981817826704532,0.03217520182291667
1746650742353884700,2.334884765625,-0.004001720643939394,0.05290605409564394,-0.004954748934659097,0.031942688802083334
1746650742363850500,2.3448505859375,-0.004074720502068014,0.05319972311580882,-0.005539362046185657,0.03129681468290442
1746650742373816800,2.35481689453125,-0.004148295309627756,0.05349284983915441,-0.006119459831686573,0.030646073357077214
1746650742383781600,2.36478173828125,-0.004221859303193933,0.05378593347886029,-0.00669947235466452,0.02999542767693015
1746650742393747700,2.374747802734375,-0.004289925278172348,0.05408069232362689,-0.006706901626124529,0.029101675766453606
1746650742403712800,2.384712646484375,-0.004353941850142044,0.05437661798650567,-0.006294115522904842,0.028029700150923327
1746650742413678600,2.3946787109375,-0.004417966264204543,0.054672579900568175,-0.0058812788529829674,0.026957593217329576
1746650742423644700,2.404644775390625,-0.004477446001838234,0.0549498963838465,-0.005399244298598366,0.025775617316750963
1746650742433609700,2.414609619140625,-0.004524339384191176,0.05517557078642003,-0.004725738094554233,0.024289683263442104
1746650742443575600,2.424575439453125,-0.0045712373621323524,0.055401267305261945,-0.004052165886374086,0.022803603587431078
1746650742453541600,2.434541748046875,-0.004618137637867647,0.055626974882238056,-0.0033785606761259188,0.021317451100068933
1746650742463506400,2.44450634765625,-0.004640208318536932,0.05582239390980114,-0.002382554545454529,0.02062828435724431
1746650742473472300,2.45447216796875,-0.0046580259972774625,0.05601265047940341,-0.0013311303030302912,0.020075634321732948
1746650742483438600,2.4644384765625,-0.004675844549005682,0.05620291637073864,-0.0002796545454545282,0.01952295720880681
1746650742493403400,2.4744033203125,-0.004672210937499999,0.05639642903645834,0.0001222203124999947,0.01923888997395833
1746650742503369200,2.484369140625,-0.004650467329545454,0.056592725497159095,-2.4186647727277347e-05,0.019181511008522726
1746650742513335600,2.49433544921875,-0.004628722656249999,0.056789031575520836,-0.0001706007812500054,0.019124129231770832
1746650742523300400,2.50430029296875,-0.004618156666475184,0.05698262307559743,-0.00043656188534008024,0.018764724551930134
1746650742533266400,2.514266357421875,-0.00464483054486443,0.057167288387522976,-0.0011010052648207725,0.017398787482766544
1746650742543232500,2.524232421875,-0.004671504423253676,0.05735195369944853,-0.0017654486443014648,0.016032850413602952
1746650742553197300,2.534197265625,-0.004698175034466912,0.05753659639246324,-0.002429810638786766,0.014667080652573529
1746650742563163400,2.544163330078125,-0.004722542517459754,0.057651633300781255,-0.002820379387133049,0.01424931218927557
1746650742573129500,2.55412939453125,-0.004746400671756628,0.057751293945312504,-0.003150467521898674,0.014040930841619318
1746650742583094300,2.56409423828125,-0.004770255903764205,0.0578509423828125,-0.0034805152254971656,0.013832575017755677
1746650742593060600,2.574060546875,-0.004807149384469698,0.05798894294507576,-0.004041863103693201,0.014588759469697012
1746650742603026400,2.5840263671875,-0.004856676491477274,0.05816409978693182,-0.004827350941051153,0.016279928977272762
